0.8815668,0.0004767859,0.8983271,0.6435196,0.3504133,0.5152106,0.5063928,0.115041,0.2042695,0.2540256,0.2742637,0.3398679,0.8323563,0.1655959,0.725022,0.8096419,0.2444645,0.5187353,0.9798746,0.3936189,0.7239716,0.6873506,0.2547847,0.4154685,0.9953671,0.7309008,0.4409732,0.3411788,0.3746567,0.7004759,0.3516324,0.6834221,0.005639696,0.8980586,0.561808,0.207178,0.06732305,0.9198186,0.8082161,0.2606995,0.2107388,0.8435717,0.0603351,0.6853567,0.1534953,0.01354297,0.1879067,0.3352905,0.2985424,0.3663476,0.3364881,0.8368995,0.3939841,0.9326731,0.3227056,0.139634,0.8555022,0.8984901,-0.4075912
0.2855075,0.5541203,0.3145912,0.450578,0.561735,0.4153847,0.1570975,0.008889726,0.6872802,0.8164574,0.8585876,0.9171938,0.9307365,0.3520702,0.473431,0.5331599,0.4657028,0.7030236,0.714362,0.3425551,0.2543285,0.1909854,0.138538,0.2845964,0.9732231,0.7846073,0.259072,0.438625,0.3886336,0.3667054,0.9829633,0.4536464,0.2698207,0.7281997,0.412964,0.2747331,0.801901,0.3914762,0.755684,0.9261923,0.162332,0.8425115,0.7099426,0.2309586,0.6304685,0.6140791,0.5532775,0.04390108,0.5529978,0.1836296,0.1918673,0.875792,0.46353,0.4031909,0.3848816,0.2169799,0.7913948,0.005894718,-0.3567534
0.009306895,0.3873345,0.1562694,0.7984468,0.7860519,0.2311463,0.3207925,0.8075315,0.7291067,0.2399132,0.1345862,0.8693091,0.5773313,0.6406454,0.3166677,0.8039412,0.7464795,0.4038718,0.199121,0.6088343,0.6601311,0.08921199,0.3058153,-0.01935635,0.8496377,0.09933811,0.795693,0.0919139,0.6715043,0.2947502,0.5039813,0.1107053,0.2599168,0.9697356,0.9540874,0.002477581,0.518009,0.7485391,0.8049076,0.2149879,0.3048005,0.3864312,0.7108616,0.9490763,0.2933174,0.4941253,0.3936573,0.1679855,0.006058931,0.4619659,0.3307827,0.601004,0.8219282,0.7745095,0.5637741,0.7964092,0.7897481,0.125983,0.5224358
0.8960195,0.7675395,0.7723587,-0.03185147,0.1931882,0.5344095,0.2840001,0.4378568,0.9637539,0.3232061,0.522669,0.7969121,0.9676251,0.634381,0.2486633,0.9728021,0.2387786,-0.007235779,0.1120562,0.3145279,0.7218594,0.6505023,0.725882,0.1802545,0.2599227,0.4804343,0.5367783,0.9306104,0.04211284,0.03571561,0.2718262,0.7434287,0.0436948,0.3013983,0.3784744,0.9705992,0.3056741,0.5316144,0.07531089,0.1949411,0.1809804,0.9018437,0.2275856,0.04696733,0.7865298,0.7311348,0.1393603,0.6120149,0.9740701,0.08448119,0.03965322,0.4402222,0.6023405,0.0695884,0.9393773,0.9574229,0.1330301,0.2557378,0.2566543
0.05072373,0.835094,0.2594221,0.3720888,0.6934924,0.6548831,0.7286283,0.03601707,0.9759589,0.1053114,0.9453858,0.8155924,0.2139847,0.3841444,0.1828814,0.2923083,0.2754053,0.1552106,0.3422414,0.5909799,0.5840675,0.9252772,0.7644585,0.4725593,0.2377292,0.421058,0.6809177,0.1033727,0.6075705,0.7340141,0.3813386,0.3027494,0.8814494,0.1514449,0.6511663,0.03173672,0.5495175,0.253486,0.3147186,0.2720669,0.3480604,0.9098188,0.1774276,0.3747073,0.9457652,0.08780566,0.4660684,0.1558591,0.5385736,0.02500714,0.02784335,0.6618917,0.8357675,0.08366553,0.3014283,0.626487,0.6432095,0.4402809,-0.3531972
0.4016379,0.443176,0.3382246,0.6728812,0.9276694,0.00180346,0.9093806,0.4374574,0.7767169,0.1097568,0.3881023,0.79523,0.02166011,0.1986206,0.8518398,0.5992973,0.3953348,0.5535775,0.5996124,0.3813542,0.6699512,0.4713883,0.8451742,0.7055119,0.7531509,0.6202329,0.08849564,0.05189275,0.5458707,0.389225,0.5604506,0.9754905,-0.0214447,0.5268876,0.6990948,0.1453182,0.1486559,0.6477784,0.4503526,0.2516631,0.7374051,0.8427491,0.1826859,0.4103488,0.1677469,0.9254861,0.6390463,0.177593,0.6151096,0.08967181,0.9686338,0.3092759,0.8930477,0.1524358,0.6885355,0.9296308,0.02637164,0.7828745,0.3131505
0.9242671,0.2936824,0.6700152,0.7381173,0.1438174,0.6312962,0.927942,0.8915097,0.06130811,0.04785759,0.9484331,0.01811672,0.6479634,0.9589652,0.308483,0.4885611,0.9716936,0.7856621,0.2951814,0.2415372,0.9174,0.1948416,0.3348533,0.8028975,0.9048446,0.3613262,0.2547618,0.8655429,0.2963195,0.2970259,0.08710752,0.61865,0.6304349,0.741086,0.3252367,0.5380627,0.8157239,0.01191276,0.8735359,0.05223045,0.6495662,0.5453003,0.1981608,0.8016373,0.4431593,0.5210685,0.4561653,0.4767534,0.1375362,0.7444632,0.1188793,0.5946082,0.2530454,0.3561767,0.8007851,0.1044178,0.232809,0.1068163,0.2076065
0.1350032,0.4189922,0.5691591,0.7963622,0.2610446,0.553144,0.864455,0.5739509,0.143564,0.104741,0.627685,0.7139446,0.6969175,0.6681781,0.0847621,0.5833245,0.2396448,0.6062456,0.5946164,0.6484472,0.2611283,0.238195,0.7913211,0.300275,0.9263767,0.6516861,0.7089022,0.393673,0.3086445,0.4979114,0.1349673,0.268364,0.4217444,0.6279267,0.1337916,0.9053279,0.1050822,0.1384314,0.9136479,0.6847917,0.8773319,0.4521009,0.8554749,0.7134662,0.3400817,0.8368689,0.2555881,0.7659718,0.1899656,0.1545729,0.06619982,0.3218414,0.7694655,0.525761,0.3766739,0.4577239,0.5772528,0.9717817,0.1780961
0.8330919,0.8631375,0.349903,0.2572491,0.4435354,0.5677878,0.38647,0.284014,0.4662004,0.005693321,0.7185272,0.5059754,0.584531,0.4222476,0.3253842,0.2514111,0.9741876,0.05257446,0.3303385,0.3370058,0.8250659,0.1884339,0.5108963,0.8496754,0.9024784,0.01913642,0.8379855,0.623742,0.9398636,0.8971885,0.8986737,0.9771526,0.3891225,0.3904144,0.3924991,0.00677614,0.6839145,0.257259,0.6959051,0.5776753,0.6928844,0.4271078,0.7034767,0.08317285,0.7935783,0.5122553,0.03944217,0.08510393,0.7078402,0.6312903,0.6929296,0.8952472,0.1944867,0.8058826,0.213243,0.6678447,0.1717974,0.6753582,0.3980148
0.2759561,0.6030392,0.8655669,0.4201797,0.6680283,0.6228945,0.9610605,0.4504074,0.04157457,0.5740931,0.7022483,0.7950267,0.8519075,0.6775604,0.0437584,0.3106451,0.4744354,0.3902926,0.9147887,0.7837746,0.9590514,0.1932754,0.1905881,0.6985963,0.1385938,0.426979,0.2096634,0.2793798,0.8842736,0.7044144,0.5474066,0.8466465,0.7190595,0.001303028,0.873454,0.3811061,0.5258216,0.21963,0.5627097,0.1934053,0.9002898,0.443175,0.5479202,0.8734075,0.1851077,0.3796979,0.1701216,0.09688527,0.729232,0.2623709,0.9317631,0.2387843,0.4791378,0.4498226,0.2581116,0.06858197,0.9222418,0.3535936,0.2732317
0.2580985,0.715076,0.7949897,0.5581844,0.5724045,0.245842,0.2926028,0.7538099,0.5808136,0.2534278,0.3458797,0.9185967,0.9816171,0.8248501,0.416248,0.05247508,0.8070197,0.9329016,0.2795437,0.4028152,0.221473,0.578761,0.3710745,0.110945,0.6365554,0.0478242,0.5463933,0.5075276,0.6736317,0.529963,0.2188847,0.5664502,0.02701979,0.5138968,0.1594718,0.0003688305,0.6003113,0.6597339,0.8210826,0.002431945,0.2796431,0.4137721,0.8245477,0.2648532,0.6010571,0.7542533,0.4098791,0.6801569,0.2367146,0.07687597,0.9773576,0.4507328,0.784695,0.4705953,0.2759338,0.1081794,0.120403,0.2378285,-0.3757978
0.699434,0.6090155,0.1708461,0.896584,0.5901162,0.5940527,0.002388367,0.5650778,-0.0006920213,0.7822876,0.8837882,0.5755267,0.5648745,0.975832,0.1321617,0.5916625,0.8901099,0.01699468,0.9287766,0.6426413,0.9258822,0.5678676,0.1824387,0.05606049,0.08547221,0.476493,0.1801714,0.6260252,0.2616113,0.1444078,0.9116309,0.5738914,0.5747002,0.06473795,0.5345396,0.1682188,0.6787258,0.9121998,0.3876301,0.7451247,0.2420877,0.7815167,0.9139386,0.5159497,0.4975415,0.6185473,0.5384657,0.734696,0.3450202,0.3256119,0.4556156,0.9639799,0.6415854,0.07619331,0.5149563,0.03966787,0.6422853,0.2236755,0.1402303
0.8528005,0.4242307,0.2713381,0.5431467,0.6325558,0.2858174,0.3698704,0.01421161,0.6812286,0.5572061,0.1231266,0.7748315,0.5774379,0.8883539,0.8792497,0.4439422,0.3672723,0.03971994,0.0861401,0.5376553,0.1225127,0.9842674,0.4004739,0.5170023,0.5341181,0.09559447,0.5832056,0.7181146,0.0268675,0.7581812,0.04676899,0.03817621,0.7078252,0.7251125,0.4316699,0.6185186,0.610362,0.734248,0.6682308,0.2081496,0.143574,0.7787889,0.7018437,0.2638723,0.5640357,0.2385003,0.5581372,0.7221406,0.2899329,0.297483,0.9298176,0.27048,0.3492341,0.5280792,0.7648732,0.3993274,0.5193133,0.08890737,0.1448867
0.06479868,0.1884508,0.1016842,0.8149853,0.6545373,0.9623659,0.3900979,0.3299068,0.8045793,0.8971597,0.138658,0.2829674,0.1328562,0.2493326,0.2365608,0.3743804,0.9111166,0.3105046,0.3507125,0.2514059,0.5691273,0.8519557,0.1306591,0.9153555,0.1799775,0.6451181,0.6725336,0.7595227,0.6974577,0.1690902,0.203952,0.5229668,0.5312634,0.3467035,0.1949493,0.6874997,0.8073348,0.4468089,0.5012494,0.8391306,0.9306014,0.4282783,0.4615354,0.2631668,0.003239456,0.9348878,0.7263429,0.3706009,0.09876275,0.1536649,0.08613753,0.4988049,0.5016517,0.4669238,0.007813124,0.07761189,0.4325511,0.01620272,-0.3501046
0.5597049,0.3780455,0.2381442,0.253361,0.01631498,0.5337722,0.1805088,0.5536224,0.966556,0.34704,0.1506311,0.5903237,0.1379898,0.7561253,0.369921,0.5135,0.7373768,0.08452353,0.182507,0.6857128,0.629144,0.4631425,0.6921422,0.302277,0.08992504,0.2463028,0.9430339,0.1228738,0.7140781,0.8583671,0.1610746,0.4112219,0.1671417,0.4575085,0.5364643,0.8864306,0.102968,0.2050176,0.2403552,0.3647567,0.633181,0.005276245,0.4847348,0.8217999,0.6621027,0.541265,0.01642044,0.4597659,0.1117605,0.4980124,0.4149406,0.2382283,0.951413,0.9313943,0.3767674,0.483315,0.3426111,0.03784908,-0.03820549
0.5776917,0.3759839,0.408515,0.8955441,0.8431711,0.4694955,0.04949747,0.780833,0.6895494,0.9419209,0.3014939,0.3524633,0.7546948,0.03179854,0.2504103,0.2729867,0.008112652,0.9303149,0.4072033,0.199788,0.3636881,0.6157321,0.4947587,0.4753363,0.4897416,0.9948322,0.2035721,0.9282418,0.4475057,0.5278032,0.6274554,0.5926601,0.8327063,0.5895958,0.3799047,0.9017269,0.4703546,0.5851048,0.1665852,0.8313608,0.1371964,0.5226565,0.9758989,0.3690761,0.971817,0.315869,0.4964872,0.4385945,0.3551291,0.8393211,0.6220828,0.1571729,0.6864192,0.7809326,0.1253551,0.06462874,0.1029757,0.4294378,-0.3474227
0.1567863,0.5579193,0.7000923,0.01060285,0.4608151,0.7464997,0.8418552,0.4746042,0.5314246,0.8290042,0.5451525,0.4650959,0.7103524,0.8029217,0.6077545,0.4216934,0.0008751818,0.2796022,0.7618469,0.5887784,0.4890607,0.5776672,0.867817,0.1069465,0.2447243,0.06726438,0.2187952,0.1619748,0.4010502,0.0431917,0.2940226,0.3590256,0.6917741,0.8582255,0.1895226,0.1487773,0.03145005,0.008345539,-0.01261657,0.3204451,0.6096157,0.6053754,0.1717913,0.2455203,0.5953399,0.9331511,0.1999688,0.5716952,0.2531105,0.7639651,0.4842532,0.02452504,0.5670781,0.05387245,0.4319431,0.5276048,0.3037468,0.1698949,0.1373304
0.8382361,0.441653,0.3786724,0.7374331,0.8720438,0.2633563,0.2013399,0.1425132,0.3794555,0.6123868,0.7603687,0.6836865,0.6161297,0.5337139,0.6893292,0.3318521,0.4263669,0.2274791,0.7348911,0.6526192,0.5917141,0.1530868,0.8680861,0.9339075,0.1361834,0.7427088,0.02247091,0.1951679,0.2277351,0.6778153,0.8763824,0.297498,0.6868402,0.9178207,0.1446991,0.8969765,0.9557048,0.4872883,0.006883436,0.7556805,0.5657343,0.188406,0.5031652,0.5156452,0.594244,0.6595795,0.1071029,0.1952283,0.5010942,0.5576294,0.5245758,0.3000863,0.7712004,0.1061063,0.7531041,0.9353492,0.627861,0.1018547,-0.4377907
0.3381667,0.06714281,0.3733994,0.6468198,0.4252366,0.1472548,0.9133508,0.7429201,0.4179399,0.5764626,0.7786594,0.7289545,0.7164507,0.8849084,0.390169,0.6196531,-0.01310214,0.5012553,0.9838992,0.1964525,0.1196737,0.7613019,0.7809566,0.1528796,0.1795831,0.4746948,0.5603696,0.3179027,0.3595394,0.767793,0.5164518,0.7740128,0.283136,0.7288692,0.91101,0.7649393,0.452257,0.944945,0.9442255,0.9417778,0.7546163,0.880115,0.5130157,0.6561514,0.1576167,0.249219,0.1475054,0.04316902,0.8304046,0.1863364,0.3347149,0.1913687,0.2498321,0.07431076,0.7575326,0.3794964,0.146549,0.7520552,-0.22769
